feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1112963340995843,-0.8605654038138869,-0.3230423687730068,-0.3672370007992858,-0.4213568077704419,0.6213467399691023,0.9481429504720496,-0.3059544315315921,-1.236478286592349,1.274440227848903,-0.0953410911966826,1.7303218148571686,-2.245585897565163,0.1954032212833202,,-0.3532641354381582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.551887081111744,2.099752547995989,-0.5754902130961214,-0.9334711584250414,-0.2552061344396246,1.511673414185431,,0.1254086794758444,-4.933654056568357,0.0432040486855039,-1.037795473018184,1.4767436707882908,-0.622127480356389,1.5355307733718824,1.2985413297690838,0.6140362639572081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6662746059520257,0.7336156117894442,-0.3442302206219463,-1.2710283559103708,-0.1460970392808999,1.178094468360996,-1.2692969162923595,1.0581744196723553,-1.6952290066195084,-1.136983660038147,0.1092770097505214,0.947652533715104,1.4716427030531134,0.9917565188134948,1.5522649143548657,0.1820604879296043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.066231964498242,,0.2598321560415724,-0.0202514522947499,0.5247685537540155,-0.754877939826092,,1.2067123019694566,-1.162120504519092,-0.6323805236354194,0.6750964541544665,0.2467021612835781,-0.0176346759063029,0.4397053834618004,-1.871849926300769,-0.9217925178225952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.360069251985755,1.895530906215256,-0.4932083843198009,-1.6088742218553298,0.781957043746741,-1.4236763124349865,0.0765868073138401,1.3398642629170834,0.4984783146000043,-0.2473881820401827,-0.3511262449848957,1.2653426286639788,-1.2199149768910265,0.7750550727479952,2.193608772597702,0.5434367549207172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1901362449020588,-1.1308637843974068,-0.6855366298256818,-0.2499435912615692,-0.6681123996330307,-0.5632163855275838,0.8157743533853581,0.7158824596360679,-0.0058635033213097,1.026296585269112,0.7934432954943101,-0.1623341860262142,-1.533864741794206,0.8297830079490026,0.1696646210019749,0.022223463700592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9502416517170968,-0.3457039056270759,-0.0580150943939304,-0.4533646542708436,2.465927331461365,0.2532424223641424,,-1.6515397134301908,1.973733442735852,-0.1632783852283033,0.7442291195615972,0.8559972903065459,-0.4628305234303705,0.672452775386156,-0.6041382867516175,-0.9904263620394158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.962494848548966,-2.8768927061933267,-0.3881076333977684,,1.6065193984485686,1.6748436605375778,1.5285260195788937,0.5473971632307985,0.3805017084383007,-0.4580414620116979,0.7694332366372857,-1.2813678297195024,-1.2847801316562395,-0.4198723754314472,1.8870010064396203,-0.5134553178162936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0307318285877612,0.3172324648850693,1.5136426888698344,0.5628235658364533,-0.6791475871445661,-0.4054824302993132,0.1407111385120618,2.1215608270511805,-1.3346930554167151,0.1901526552806077,1.3644380342543627,,-0.132143774792363,-1.7196297584041484,1.5114430907018583,-0.4732078272573281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6509355830495779,-0.7018534173504886,0.3569179147531391,-1.5810186617858386,-0.3966802514529414,-1.3390985455715665,0.5063703128941766,-0.9911091111683938,1.958123309979357,1.0453622165057257,-0.0890748331410205,0.4134570407281412,0.4683908681422444,-2.949109049026998,1.2381678143075918,-0.0956997110843989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.1469412457797996,0.2191598205210291,1.2945702327898514,0.9745600810132268,0.5071648837171499,-0.0813355764417465,-1.5001042370868465,,-0.2260061692729072,-0.2978223434832551,-1.5335222423196364,0.4344347448238701,-1.1809156723252865,1.546108943605654,0.1480211853186947,0.9792626280144526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3831961512084077,0.7583887130111439,-0.8827684783389129,-1.8777248639102069,-0.8749650166801699,0.6877667300112269,2.111057978634891,-0.4294639895276082,2.2758558818768657,0.8298197674916881,-1.3930323017088262,0.2140338378110317,0.8639742784118608,-2.4254828985526866,0.644451157913382,1.1727211798231123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1511057028081224,0.5326736572945991,-1.8696669388384748,1.742374615657334,0.8332649504112285,-0.1801076005107624,-0.5303152614386404,-0.4467430436486468,0.8626461255237597,-1.9754694904445544,0.513707221416591,0.2805466022174183,0.2665879109310322,-1.1627872516127034,-1.7040600247757425,-1.217491800640668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.391434325150649,-0.7190047772250318,0.762733046131995,-1.1442149551363905,-0.233482902574614,1.74127205621912,-0.6078422064264841,1.1113561841730932,1.015646732999715,1.074741250220838,-1.2670019761212727,0.5252009660156798,2.6692018004071,1.0884968575291116,-1.6550003997268452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.7389159267619732,0.3369134598002749,,1.0424401019257046,-1.2163076973675826,1.6083705948973723,-0.1250617697993003,-0.2201436953038784,-0.3132646558187701,-0.5925936123301833,-0.3687010780160668,0.7183539778181477,-1.721729355306144,-0.7489823770082533,1.4951393408418472,-0.0904312127892469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.984831465409766,-0.8380070202415129,0.7867985921172455,0.1868362375314767,0.0308519485104629,1.4861636449651576,-2.26060029692758,-0.1962048968231049,-1.080380336565442,-1.9614204091330376,,0.0172375350030708,-0.7253471292064455,0.8966135898251485,-0.2138458479413305,-0.324738354720943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.7576348720903119,-0.780913465760792,-0.9037967800843458,-0.2388464566899827,0.0025040613663185,-1.325635909572814,0.0967572679141856,0.5653541872859558,-1.4654915547930294,-0.5211714263808856,0.5674857285689802,,-0.3159785219134629,1.088183568933797,1.7951827631260182,0.4399152112491272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.12643371674603,1.601992654613413,0.9780029759984088,1.2705292241471429,-0.3446348370081561,-0.6362568349860365,-0.7785870468117115,0.6440649229572226,0.2270630531441496,-0.0772217115984257,1.295148544195343,0.404941353815343,-0.8386576375205848,-0.6809088291356947,0.6819932992541455,1.041732852654597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5411826974655312,0.5143166806835876,-0.5886133737549228,-0.2960758678890341,-0.072641155975098,1.4178712889635696,0.6027854507148103,-1.4613056753604077,,-0.3034222408404158,-0.2283266883618831,0.000644486542064,1.1258415177578929,-0.8135053526605518,0.203883366414429,0.290635618960042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4539357291514708,1.474664593084908,0.2685587319903907,-0.1536665558651962,0.7077961775934641,0.368124004430079,0.438761565786698,-0.2302917578759563,-0.5719760464817574,-0.5343500049212504,0.5199352582871549,0.6494859157138806,-2.6286353729327683,-0.7327901165699896,-1.590560358702242,-0.4983041606612802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6050636907219706,-0.5615986763768689,-1.1992824219641325,0.7495825713736299,0.0021184210174724,-0.2146945473868372,-1.2561552745073867,-0.0445448642447885,-2.626684755998612,-0.162956310805841,0.063183668807756,0.2419149843214985,-1.56410176347928,0.2248167366914747,-1.0414312698645425,-0.8124698322923339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.975200541684766,0.3692637776499046,-1.5058324053306205,-0.049910233041162,-0.589915396249933,0.3310389028172135,-0.8093466847948803,-1.0257233949746074,-2.0648652776836416,1.2218046849767017,-0.3997705114430575,3.433936127468842,-0.002238116474181,-1.0674339329604994,-1.259064911448193,-1.0053151259972355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9945834502780444,-2.5290284600712103,-3.411568837885252,0.0530078215261905,-0.7170152268568545,0.1293545241617499,0.341511215146419,-0.6239844830488908,-0.919708022395636,0.9108734057567578,0.2984062108791286,-2.676052129069566,-1.5372082545621018,-1.7927900237854906,-0.1594822106365021,0.2028175607239981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.7915856744523998,0.3908216235492104,0.390431790345165,0.632987929649642,,1.9145293850027465,0.2087368603002031,2.2485298429378955,0.6377328123140145,0.2747132015269279,0.8915102860963906,0.1967223438459701,0.4491586983524588,0.3472932627698586,0.247513425208579,2.1185209986878184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.291292806884065,-1.1084970907967833,-1.5703258142530163,0.3367122954206112,-0.5181340566668573,-0.5382371300747891,-0.984413046175212,-3.2325654325124336,1.5083107487475504,-1.0002705227767883,-0.412420069849907,-1.4548921652893103,0.971930343440634,,-0.8263652852658686,-0.3922296113440238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.618547664808369,-0.6330138223137638,-1.57840002669688,-0.2283387866933408,0.6725496745679364,-0.6544766723036888,-0.403032964634577,-0.2747652923381943,0.1407424938352448,0.5160827786355244,0.8072554279353683,2.2555169829365216,0.1234959310000724,0.7357930539797147,-1.5875567476782748,-0.3791829855655338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1276546815181901,,-2.929448690002268,2.052972024501663,,-0.376300724924996,0.0188190497405984,-1.1716543473175618,1.6957228778108653,1.897288694773112,0.1566937282465246,1.023530644185345,0.1752867789339238,-1.3367254388759306,-0.4118233689636573,0.131927966771957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.021354298623247,-1.5847824743432994,1.3246113530228956,-1.460800102381801,0.0341019113270358,-1.5909115290387288,1.6836509878432044,-1.1625265388051018,0.3227831157722205,-1.5679530872422345,0.8708002861370563,,0.0175840766731483,-0.065803619129321,0.8109592597171038,-0.6096047433446972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.613358929079484,0.8935422058891094,1.358949951267116,-0.5283308891104243,0.4165235447151714,0.1973684622346911,1.1280026262015077,1.160248131829619,-4.491616185501993,-1.5179511318432517,1.779661887087689,0.5559874336901389,,0.4065421382666949,-1.5110935484525234,1.055353067471044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6594512411136115,-0.803948414727481,0.30734561670797,-0.2477524182397092,1.3204140097838342,-0.8744356483399182,0.6276062975618311,-0.2795074632965335,-0.1583054780096637,-0.1838538931592096,-0.8456731044941129,-0.0140989659066715,-0.0626482221218215,0.2412402484067293,0.0845051456928625,0.7979945496122363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.0698506847002465,-2.173318223424589,-0.1329298450876435,1.3160404153661014,0.2897707539457645,0.0213843668315621,6.399111856351682,-0.8080942092649501,1.2773597133614718,-0.1036166459974171,-1.633028018693136,-0.7954776830562419,0.3690086358243871,-0.2896793514431766,,0.202932737947333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8366148966095085,-1.0662357196170114,-0.0942671477531035,-0.8543778381951285,0.5785993455076794,1.7998568231535093,1.1810640111068202,-0.6877281219473708,0.1146346148610293,1.52226232390289,,1.010112729888598,0.6512285517574312,0.0762582396237539,-0.0694655347485098,-1.2109039020835537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1627874439465887,-1.5349149047616346,0.0647709108830124,-0.2928821938372841,-0.1536871872044512,-0.1435713494221972,-0.5890580744629521,0.075699572744025,0.865663105571437,,,,2.269592912045961,-0.1928053968848375,-1.702273529589918,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.560574023934609,-1.072516121957274,0.2558502905150002,-1.7834660345038864,0.7668501248154378,0.6604424584567778,-0.5497217283709742,-0.494027672631346,-0.9877621369916246,-0.3821935628600092,-0.200831229300756,-0.3184693976665185,,-1.7490559629814504,-0.908022349628187,0.731423362989669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6927690318488605,1.105833066294713,0.8614365256328049,,-0.2313009429296994,,1.471034690817104,-0.6994952201676432,-1.037066073569996,0.66536893503283,-0.7961368031864954,-0.9500634974661272,-1.443604262169765,-0.4829098394605177,-0.0827150238964932,0.2430917276606987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6888221923026767,-0.5854450209199682,-1.097643363578611,0.5079326699620159,-0.6604473680075832,-0.7794562012522323,0.5095013828244059,-1.040467307889566,-1.457273658199453,1.725998002094337,0.5794987376006449,-0.2642092849943651,-0.003477209701936,0.505864358116156,0.9733374496134208,-0.7559752913150118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6926402251008827,-1.20137374351479,-1.210348650997107,1.1494180762720203,-0.7425320938031175,-0.5520174843218115,0.6344981507279047,-0.6989454082348998,-1.7049484227556415,3.904228944927496,-0.0568073967154582,0.4973284303652215,-0.20224524385042,0.430442703809069,-1.6128375260076355,-1.5453035409681082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6043391083085965,-0.2850942570420139,0.1386451837100845,-1.0861262991814098,-0.8682609615983323,0.0978132930933073,1.1039335467019071,-0.2562808242515724,-0.2359165293121239,-0.4068852445043747,-0.5347566708443231,0.2949714557088215,-1.4972576451786446,1.2809395766667275,-0.6654222981294605,0.7219034854381414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.11348777008669,,-2.268902937952028,-0.3957453890935147,-0.5935440500924578,-1.0951367653816648,0.8191790519640577,0.5262810346984442,0.5537474091483251,0.6916242358233948,-0.0017922159519652,-0.0120764942288047,0.8302081488945307,0.6672730171848031,1.0274156392003535,-0.0436079727908343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0059478593597342,-0.6868206731304172,0.2076041692676956,1.099058518684361,0.2512693129286596,-1.857320945115783,-0.4945207217337529,0.9042324039068872,0.7793754686656668,-2.249390669844755,0.2007377906101565,0.9460045606820154,0.5389244881597188,0.6535749967454207,2.0623164204948403,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
